"","Date","Time","device_id","PM2.5","PM10","PM1","Temperature","Humidity","lat","lon","unix_time","temporal_anomaly","time_panel","spatial_relative_degree","spatial_anomaly","sp_tem_anomaly","agwind","linkou_dist","taichung_dist","hsinta_dist","talin_dist","hoping_dist","mailiao_dist","linkou_cap","linkou_first_change","linkou_second_change","taichung_cap","taichung_first_change","taichung_second_change","hsinta_cap","hsinta_first_change","hsinta_second_change","talin_cap","talin_first_change","talin_second_change","hoping_cap","hoping_first_change","hoping_second_change","miaoliao_cap","mailiao_first_change","mailiao_second_change","linkou_wind","linkou_wind.1","taichung_wind","hsinta_wind","talin_wind","hoping_wind","mailiao_wind"
"298","2017-01-01","08:07:56","28C2DDDD47D7",6,0,0,25.25,69,25.047,121.297,1483229276,NA,1,NA,NA,NA,4.32148096209479,8.23825926819888,124.246940613689,268.343810403561,296.163198257304,94.8608778314315,177.901738833941,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"299","2017-01-01","08:07:58","74DA3895C218",45,59,33,27.5,64,24.136,120.665,1483229278,NA,1,"Normal",FALSE,NA,2.74322261906877,126.987872028087,20.5586321318917,150.285353761698,181.257643826249,113.091046908382,60.2812926136041,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"300","2017-01-01","08:07:58","74DA3895C2B4",60,77,46,22,88,24.175,120.67,1483229278,NA,1,"High",TRUE,NA,2.74322261906877,122.991382692967,19.6520191930811,154.564193961223,185.617856982487,111.919598063553,63.4575733897887,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"301","2017-01-01","08:08:00","74DA3895C2F8",33,42,24,22.62,80,24.12,120.734,1483229280,NA,1,"High",TRUE,NA,2.74322261906877,125.197403740354,27.7026923703107,151.011056688529,180.962050871769,106.534415705739,64.913214772411,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"302","2017-01-01","08:08:01","74DA3895C324",61,79,44,22.87,96,24.226,120.582,1483229281,FALSE,1,"Low",TRUE,FALSE,2.74322261906877,123.174379991345,10.3552608459976,157.48738184451,189.801522981793,120.194553882333,61.3441892749285,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"303","2017-01-01","08:08:01","74DA3895C3B8",59,71,42,24.5,70,24.137,120.658,1483229281,NA,1,"High",TRUE,NA,2.74322261906877,127.250660983348,19.8669524905168,150.165357868047,181.23572323085,113.772484066168,59.7966838544046,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"304","2017-01-01","08:08:02","74DA388FF3A4",10,0,0,26.12,59,25.015,121.542,1483229282,TRUE,1,"Low",TRUE,FALSE,7.6662858241765,27.2867401342345,139.643258055035,276.562211108921,302.067339419092,81.8704113925308,191.844696713179,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"305","2017-01-01","08:08:02","74DA3895C2E4",35,39,26,23,74,24.168,120.662,1483229282,NA,1,"Low",TRUE,NA,2.74322261906877,124.077988195164,19.0499489237602,153.570202520823,184.702915845432,112.832237465482,62.3329040421,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"306","2017-01-01","08:08:05","28C2DDDD4394",12,0,0,25.25,66,25.047,121.57,1483229285,FALSE,1,"Normal",FALSE,FALSE,7.6662858241765,28.6337388539573,144.091697098808,281.059368633304,306.477209727447,84.6039567965374,196.357971600353,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"307","2017-01-01","08:08:07","28C2DDDD3FFA",20,0,0,24.12,81,25.039,121.621,1483229287,TRUE,1,"High",TRUE,TRUE,7.6662858241765,33.8212371943497,147.521873853435,282.91010623443,307.839000658742,82.6873901501374,199.426861330587,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"308","2017-01-01","08:08:07","74DA3895C2AA",24,28,17,24.25,81,24.14,120.715,1483229287,NA,1,"Normal",FALSE,NA,2.74322261906877,124.120089176841,25.1150043094,152.402362201165,182.709905189373,108.011963258952,64.5941067756306,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"309","2017-01-01","08:08:09","74DA3895C2D4",49,61,34,21.75,87,23.717,120.546,1483229289,NA,1,NA,NA,NA,7.31177363100968,173.887797112583,55.608951647077,102.273673468608,133.214410888445,140.125339653938,36.1901060021964,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"310","2017-01-01","08:08:12","74DA3895C230",54,70,38,26.12,77,24.147,120.638,1483229292,TRUE,1,"High",TRUE,TRUE,2.74322261906877,127.341926966597,17.5551525110656,150.599459392524,181.972457125709,115.593188013648,58.9589254260376,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"311","2017-01-01","08:08:13","28C2DDDD4575",21,0,0,22.62,83,25.062,121.451,1483229293,NA,1,"High",TRUE,NA,7.6662858241765,16.7647030708529,136.254322878147,276.72180477441,303.25494999614,89.7234038118016,189.268214516996,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"312","2017-01-01","08:08:13","74DA388FF3B2",13,0,0,23.37,73,25.015,121.537,1483229293,NA,1,"Normal",FALSE,FALSE,7.6662858241765,26.8330356079668,139.254545563565,276.310884800974,301.860583184757,82.0099875923906,191.4861715416,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"313","2017-01-01","08:08:14","28C2DDDD4790",18,0,0,24.5,89,25.086,121.56,1483229294,NA,1,"High",TRUE,NA,7.6662858241765,26.6966334122013,146.156249034173,284.327151477366,310.02331642745,89.0609177573448,198.737480307837,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"314","2017-01-01","08:08:17","74DA3895C560",52,66,36,26.37,63,24.176,120.685,1483229297,NA,1,"High",TRUE,NA,2.74322261906877,122.118249767276,21.1199085053781,155.154619936562,186.015066198494,110.395272778258,64.6819807134746,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"315","2017-01-01","08:08:19","28C2DDDD450C",9,0,0,24,88,25.052,121.563,1483229299,NA,1,"Normal",FALSE,NA,7.6662858241765,27.7991385919685,143.909645234892,281.18859823078,306.692758245015,85.3106633765734,196.251202286206,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"316","2017-01-01","08:08:20","28C2DDDD45AA",13,0,0,24.87,76,25.062,121.451,1483229300,NA,1,"Low",TRUE,FALSE,7.6662858241765,16.7647030708529,136.254322878147,276.72180477441,303.25494999614,89.7234038118016,189.268214516996,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"317","2017-01-01","08:08:26","28C2DDDD4579",18,0,0,23.25,80,25.035,121.57,1483229306,NA,1,"Normal",FALSE,FALSE,7.6662858241765,29.0475017289975,143.238747392251,279.904247131439,305.261803500877,83.3049649113762,195.419103767463,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"318","2017-01-01","08:08:27","74DA3895E074",71,82,49,21.62,83,23.963,120.568,1483229307,FALSE,1,NA,NA,FALSE,2.74322261906877,148.597990103307,29.2005596665873,128.926908533511,160.615265665789,127.310617757708,41.536803091062,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"319","2017-01-01","08:08:29","28C2DDDD47DB",7,0,0,24.12,81,25.002,121.55,1483229309,NA,1,"Normal",FALSE,NA,7.6662858241765,28.6570365632313,139.354528546475,275.714503350463,301.082196421625,80.2584708695194,191.408679433674,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"320","2017-01-01","08:08:31","28C2DDDD45E2",43,0,0,23.62,77,23.468,120.453,1483229311,FALSE,1,"Normal",FALSE,FALSE,7.31177363100968,203.001748382956,82.9820093391861,72.9919854848749,104.440130816029,162.823577094089,44.7742932328316,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"321","2017-01-01","08:08:32","74DA3895C3AE",50,64,35,26.25,68,24.175,120.617,1483229312,NA,1,"Normal",FALSE,FALSE,2.74322261906877,125.845327514995,14.4430060832855,152.960756674374,184.698638780253,117.254478389458,59.5211929230355,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"322","2017-01-01","08:08:39","74DA3895C2B8",43,52,30,24.75,92,24.166,120.682,1483229319,TRUE,1,"High",TRUE,TRUE,2.74322261906877,123.23296873967,21.0704796852391,154.002672318302,184.864023294312,110.854060931741,63.7308101590604,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"323","2017-01-01","08:08:40","28C2DDDD4239",15,0,0,25.5,70,25.134,121.496,1483229320,NA,1,"Low",TRUE,FALSE,7.6662858241765,20.0077893851782,145.096033116432,285.927182833745,312.392623609927,95.8849240526007,198.261729844959,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"324","2017-01-01","08:08:41","74DA38AF4880",0,1,0,25.62,62,22.643,120.309,1483229321,NA,1,"Low",TRUE,NA,9.73796256899323,293.640440307092,175.652309483464,26.3517387407166,12.2301743436406,237.426146089936,129.039110231182,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"325","2017-01-01","08:08:43","74DA3895C3EA",52,70,36,21.87,79,24.018,120.656,1483229323,TRUE,1,"Low",TRUE,FALSE,2.74322261906877,138.926434169639,28.0599227350904,137.585943323691,168.189170427723,116.960991929054,52.2920121913254,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"326","2017-01-01","08:08:43","74DA3895C42E",34,41,24,23,100,24.35,120.614,1483229323,FALSE,1,"Normal",FALSE,FALSE,1.68193770815319,110.221630050394,20.3646963274468,171.664414415553,203.919546249797,116.643258489345,74.3595443289343,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"327","2017-01-01","08:08:46","74DA3895E09C",9,11,5,20.62,96,22.903,121.128,1483229326,NA,1,NA,NA,NA,6.36718473769602,247.510911816874,160.07630371619,95.6277191501337,91.0088790343822,169.23353689378,137.413915584535,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"328","2017-01-01","08:08:48","74DA3895C320",40,48,29,25,92,24.19,120.619,1483229328,NA,1,"Normal",FALSE,NA,2.74322261906877,124.337220983646,14.2439067174533,154.620387621128,186.379653770352,116.847625386869,60.8499512765037,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"329","2017-01-01","08:08:48","74DA3895C332",16,19,12,21,88,25.071,121.364,1483229328,TRUE,1,NA,NA,NA,7.6662858241765,8.67463308997567,130.784349264639,273.656335421792,300.987665518533,94.0866454197776,184.25489548845,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"330","2017-01-01","08:08:55","74DA3895DFD0",55,64,40,22.37,87,24.108,120.632,1483229335,NA,1,"Low",TRUE,FALSE,2.74322261906877,131.373980983466,19.2831347862248,146.277178058577,177.590710010085,116.958493043301,55.7179393032546,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"331","2017-01-01","08:09:00","28C2DDDD433C",16,0,0,24.75,79,25.094,121.545,1483229340,NA,1,"Normal",FALSE,FALSE,7.6662858241765,25.0786716165479,145.621928067471,284.364239892557,310.228067261573,90.2859720119633,198.331770800214,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"332","2017-01-01","08:09:00","74DA3895C3E8",60,77,41,22.37,88,24.154,120.65,1483229340,FALSE,1,"High",TRUE,FALSE,2.74322261906877,126.042263560106,18.3757565706501,151.711754486204,182.951444144526,114.267627829277,60.389982218489,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"333","2017-01-01","08:09:04","28C2DDDD415C",20,0,0,24.12,82,23.741,120.755,1483229344,NA,1,NA,NA,NA,7.31177363100968,163.180550312945,59.4764557458975,113.844066941415,140.829865095046,120.336300558525,56.6939978382345,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"334","2017-01-01","08:09:06","74DA3895C55E",53,68,37,22.37,98,24.115,120.657,1483229346,FALSE,1,"Low",TRUE,FALSE,2.74322261906877,129.418327043041,20.9415076476368,147.810496524871,178.809690123228,114.315793892691,58.2043147595403,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"335","2017-01-01","08:09:08","28C2DDDD4559",19,0,0,23.12,79,25.029,121.557,1483229348,NA,1,"High",TRUE,NA,7.6662858241765,28.0508643975982,141.802364903972,278.668339708858,304.110608999757,82.976376158118,194.016370964443,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"336","2017-01-01","08:09:10","74DA3895C214",15,17,11,26.37,61,25.062,121.582,1483229350,NA,1,"Normal",FALSE,FALSE,7.6662858241765,29.3749550257336,146.09188789724,283.110906924059,308.498524111361,85.9626330197189,198.393469643817,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"337","2017-01-01","08:09:13","28C2DDDD4003",11,0,0,23.5,89,25.08,121.58,1483229353,FALSE,1,"Normal",FALSE,FALSE,7.6662858241765,28.7916366845926,147.237085521691,284.745185099136,310.239104758512,87.9635123447035,199.670708448298,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"338","2017-01-01","08:09:14","74DA388FF65C",60,0,0,24.37,73,23.553,120.468,1483229354,NA,1,NA,NA,NA,7.31177363100968,193.787688557963,73.4827787850333,82.3950213882784,114.016513719532,156.257461026608,38.4611048763732,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"339","2017-01-01","08:09:14","74DA3895C354",19,22,14,23.12,93,24.627,121.794,1483229354,NA,1,NA,NA,NA,6.45381282201269,74.3863632777215,140.839478907683,255.626705437026,276.231763015507,35.7050038902988,186.117602225714,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"340","2017-01-01","08:09:17","74DA3895C410",58,71,42,22,81,24.087,120.581,1483229357,FALSE,1,"High",TRUE,FALSE,2.74322261906877,136.070114978847,17.3180165241456,142.533184211429,174.463645451561,122.502878210506,50.217966643614,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"341","2017-01-01","08:09:18","28C2DDDD47C8",16,0,0,24.25,82,25.027,121.545,1483229358,TRUE,1,"Normal",FALSE,FALSE,7.6662858241765,27.0137234851262,140.72922989326,277.871151513455,303.409739634745,83.0749034762962,193.000106809048,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"342","2017-01-01","08:09:19","28C2DDDD41C7",55,0,0,22,95,23.464,120.251,1483229359,NA,1,NA,NA,NA,7.31177363100968,212.856797597845,86.6047769526019,67.9075265727679,103.671008461041,180.280440763906,37.5150328497882,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"343","2017-01-01","08:09:20","74DA3895C2A2",67,84,50,22.25,91,24.165,120.573,1483229360,FALSE,1,"High",TRUE,FALSE,2.74322261906877,129.253355071151,10.7623265501272,150.686915370209,182.949816287217,121.831070530174,55.6142781926078,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"344","2017-01-01","08:09:21","28C2DDDD434D",13,0,0,25.87,82,25.067,121.611,1483229361,NA,1,"Normal",FALSE,FALSE,7.6662858241765,32.1217573005032,148.695063755743,285.069228511663,310.229343279007,85.9335593814024,200.865294262131,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"345","2017-01-01","08:09:23","28C2DDDD4418",11,0,0,22.12,100,24.976,121.583,1483229363,NA,1,"Low",TRUE,FALSE,7.6662858241765,32.9644664149252,140.200170732006,274.924948671861,299.859649181129,76.6133119370928,191.831626909474,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"346","2017-01-01","08:09:27","74DA3895C212",58,77,42,22.5,81,24.127,120.614,1483229367,NA,1,"High",TRUE,NA,2.74322261906877,130.517171251327,16.5561361229021,147.752916772769,179.374218706682,118.367423988425,55.6581027901503,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"347","2017-01-01","08:09:28","74DA3895DF9E",32,41,23,22.25,77,24.355,120.624,1483229368,TRUE,1,"Low",TRUE,FALSE,1.68193770815319,109.153899266653,21.4573480361807,172.458278270483,204.614953404781,115.651602307637,75.3932020420979,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"348","2017-01-01","08:09:30","74DA3895E0A8",47,59,33,23.12,74,24.184,120.613,1483229370,TRUE,1,"Low",TRUE,FALSE,2.74322261906877,125.230296591781,13.7863087077196,153.80911533384,185.625471439911,117.531786527231,59.9463852134332,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"349","2017-01-01","08:09:31","74DA3895C416",15,17,11,23.62,81,25.04,121.613,1483229371,NA,1,"Normal",FALSE,FALSE,7.6662858241765,33.0145949166233,146.959041914732,282.589752190542,307.594137723509,82.9412286340524,198.919802727512,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"350","2017-01-01","08:09:34","74DA388FF424",12,0,0,23.62,67,25.02,121.532,1483229374,TRUE,1,"Low",TRUE,FALSE,7.6662858241765,26.1365133996787,139.223443572065,276.543656039767,302.162848567897,82.6860626013512,191.521345226299,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"351","2017-01-01","08:09:35","28C2DDDD478C",14,0,0,25.75,78,25.054,121.553,1483229375,TRUE,1,"Low",TRUE,FALSE,7.6662858241765,26.7685620778928,143.286033888602,280.880716780985,306.482416655967,85.7718099318048,195.698376739398,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"352","2017-01-01","08:09:38","74DA3895E078",48,63,34,23.75,80,24.085,120.558,1483229378,FALSE,1,"Normal",FALSE,FALSE,2.74322261906877,137.512677841099,16.2544179911727,141.690221384061,173.920938918096,124.836687925006,48.2970273909815,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"353","2017-01-01","08:09:38","74DA3895E0BE",58,74,40,21.37,87,24.125,120.671,1483229378,TRUE,1,"High",TRUE,TRUE,2.74322261906877,127.745427999944,21.6408219521947,149.322900135188,180.170338903655,112.709702694014,60.0103570121675,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"354","2017-01-01","08:09:39","28C2DDDD4229",18,0,0,24.37,78,25.115,121.512,1483229379,NA,1,"Normal",FALSE,FALSE,7.6662858241765,21.5799566255226,144.776611110063,284.818021074951,311.062392521359,93.4053215938811,197.771255800848,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
"355","2017-01-01","08:09:43","74DA38AF48B4",9,11,8,25,61,24.827,121.03,1483229383,NA,1,NA,NA,NA,4.32148096209479,42.455875205737,88.1100127228463,235.23120582715,264.662684639538,94.0823555364295,142.044143341139,0,NA,NA,478.9,NA,NA,147.5,NA,NA,0,NA,NA,57.2,NA,NA,137.3,NA,NA,2.26465986111678,2.26465986111678,4.61602114642715,3.72621076217919,1.81962085730709,0.692865270495375,0.953990678060581
